[0.000000] (-) TimerEvent: {}
[0.000461] (-) JobUnselected: {'identifier': 'robotiq_2f_gripper_description'}
[0.000525] (-) JobUnselected: {'identifier': 'robotiq_2f_gripper_hardware'}
[0.000559] (-) JobUnselected: {'identifier': 'robotiq_2f_gripper_interfaces'}
[0.000578] (-) JobUnselected: {'identifier': 'robotiq_2f_gripper_msgs'}
[0.000594] (-) JobUnselected: {'identifier': 'serial'}
[0.000609] (-) JobUnselected: {'identifier': 'ur'}
[0.000624] (-) JobUnselected: {'identifier': 'ur_bringup'}
[0.000640] (-) JobUnselected: {'identifier': 'ur_calibration'}
[0.000655] (-) JobUnselected: {'identifier': 'ur_controllers'}
[0.000670] (-) JobUnselected: {'identifier': 'ur_dashboard_msgs'}
[0.000684] (-) JobUnselected: {'identifier': 'ur_moveit_config'}
[0.000699] (-) JobUnselected: {'identifier': 'ur_robot_driver'}
[0.000713] (-) JobUnselected: {'identifier': 'ur_simulation_gazebo'}
[0.000734] (ur_description) JobQueued: {'identifier': 'ur_description', 'dependencies': OrderedDict()}
[0.057162] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur20/physical_parameters.yaml\n'}
[0.057328] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur20/default_kinematics.yaml\n'}
[0.057387] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur20/visual_parameters.yaml\n'}
[0.057445] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur20/joint_limits.yaml\n'}
[0.057502] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur12e\n'}
[0.057558] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur12e/physical_parameters.yaml\n'}
[0.057624] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur12e/default_kinematics.yaml\n'}
[0.057680] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur12e/visual_parameters.yaml\n'}
[0.057736] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur12e/joint_limits.yaml\n'}
[0.057792] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur3e\n'}
[0.057849] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur3e/physical_parameters.yaml\n'}
[0.057904] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur3e/default_kinematics.yaml\n'}
[0.057960] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur3e/visual_parameters.yaml\n'}
[0.058018] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur3e/joint_limits.yaml\n'}
[0.058073] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/initial_positions.yaml\n'}
[0.058152] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur3\n'}
[0.058338] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur3/physical_parameters.yaml\n'}
[0.058396] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur3/default_kinematics.yaml\n'}
[0.058452] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur3/visual_parameters.yaml\n'}
[0.058508] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur3/joint_limits.yaml\n'}
[0.058564] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur5e\n'}
[0.058620] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur5e/physical_parameters.yaml\n'}
[0.058675] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur5e/default_kinematics.yaml\n'}
[0.058730] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur5e/visual_parameters.yaml\n'}
[0.058785] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur5e/joint_limits.yaml\n'}
[0.058841] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur16e\n'}
[0.058908] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur16e/physical_parameters.yaml\n'}
[0.058965] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur16e/default_kinematics.yaml\n'}
[0.059185] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur16e/visual_parameters.yaml\n'}
[0.059357] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur16e/joint_limits.yaml\n'}
[0.059415] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur10e\n'}
[0.059471] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur10e/physical_parameters.yaml\n'}
[0.059539] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur10e/default_kinematics.yaml\n'}
[0.059594] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur10e/visual_parameters.yaml\n'}
[0.059718] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur10e/joint_limits.yaml\n'}
[0.059775] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur30\n'}
[0.059830] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur30/physical_parameters.yaml\n'}
[0.059885] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur30/default_kinematics.yaml\n'}
[0.059940] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur30/visual_parameters.yaml\n'}
[0.059994] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur30/joint_limits.yaml\n'}
[0.060055] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur15\n'}
[0.060110] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur15/physical_parameters.yaml\n'}
[0.060358] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur15/default_kinematics.yaml\n'}
[0.060399] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur15/visual_parameters.yaml\n'}
[0.060424] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur15/joint_limits.yaml\n'}
[0.060452] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur10\n'}
[0.060476] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur10/physical_parameters.yaml\n'}
[0.060498] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur10/default_kinematics.yaml\n'}
[0.060550] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur10/visual_parameters.yaml\n'}
[0.060573] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur10/joint_limits.yaml\n'}
[0.060594] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur7e\n'}
[0.060615] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur7e/physical_parameters.yaml\n'}
[0.060636] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur7e/default_kinematics.yaml\n'}
[0.060658] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur7e/visual_parameters.yaml\n'}
[0.060679] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/config/ur7e/joint_limits.yaml\n'}
[0.060701] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/launch\n'}
[0.060726] (ur_description) StdoutLine: {'line': b'-- Installing: /ws_moveit/install/ur_description/share/ur_description/launch/gripper_view_ur.launch.py\n'}
[0.060750] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/launch/gazebo_test1.launch.py\n'}
[0.060773] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/launch/view_ur.launch.py\n'}
[0.060822] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes\n'}
[0.060846] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur5\n'}
[0.060869] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur5/visual\n'}
[0.060892] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur5/visual/wrist3.dae\n'}
[0.060915] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur5/visual/wrist1.dae\n'}
[0.060939] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur5/visual/wrist2.dae\n'}
[0.060961] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur5/visual/base.dae\n'}
[0.060983] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur5/visual/forearm.dae\n'}
[0.061005] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur5/visual/upperarm.dae\n'}
[0.061038] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur5/visual/shoulder.dae\n'}
[0.061071] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur5/collision\n'}
[0.061096] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur5/collision/shoulder.stl\n'}
[0.061121] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur5/collision/wrist2.stl\n'}
[0.061145] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur5/collision/base.stl\n'}
[0.061171] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur5/collision/wrist1.stl\n'}
[0.061196] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur5/collision/upperarm.stl\n'}
[0.061221] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur5/collision/wrist3.stl\n'}
[0.061249] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur5/collision/forearm.stl\n'}
[0.061274] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur20\n'}
[0.061298] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur20/visual\n'}
[0.061323] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur20/visual/wrist3.dae\n'}
[0.061349] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur20/visual/UR20_DIFF_8bit_2K.png\n'}
[0.061374] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur20/visual/wrist1.dae\n'}
[0.061399] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur20/visual/wrist2.dae\n'}
[0.061423] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /ws_moveit/install/ur_description/share/ur_description/meshes/ur20/visual/base.dae\n'}
